1198954	00099122	domu mediowego	dom mediowy
1198953	00099122	polskim rynku	polski rynek
1198955	00099123	piątego operatora komórkowego	piąty operator komórkowy
34390	00099123	Romana Karkosika	Roman Karkosik
1198957	00099123	inwestorem branżowym	inwestor branżowy
34393	00099123	Romana Karkosika	Roman Karkosik
1198956	00099123	umowy dotyczącej roamingu krajowego	umowa dotycząca roamingu krajowego
11778	00099123	Polkomtelem	Polkomtel
21742	00099123	Parkiecie	Parkiet
21749	00099124	Ministerstwa Gospodarki	Ministerstwo Gospodarki
1198958	00099124	dobrego ośrodka akademickiego	dobry ośrodek akademicki
21752	00099125	Brytyjskie Towarzystwo Motoryzacyjne	Brytyjskie Towarzystwo Motoryzacyjne
1198959	00099125	paliw płynnych	paliwo płynne
21157	00099125	Wyspach Brytyjskich	Wyspy Brytyjskie
1198960	00099125	widmem konfliktu	widmo konfliktu
30950	00099126	Urzędu Miasta w Lublinie	Urząd Miasta w Lublinie
217080	00099126	Wydziału Ochrony Środowiska	Wydział Ochrony Środowiska
1198973	00099127	foczymi futrami	focze futro
1198975	00099127	mediów obywatelskich	media obywatelskie
1198969	00099127	kanadyjskiego rządu	kanadyjski rząd
1198964	00099127	młodzieżowych telewizjach muzycznych	młodzieżowa telewizja muzyczna
34397	00099127	Cezarym Wyszyńskim	Cezary Wyszyński
31401	00099127	Stowarzyszenia Empatia	Stowarzyszenie Empatia
1198961	00099127	petycjach papierowych	petycja papierowa
1198970	00099127	ogólnopolskich protestów przeciwko polowaniom	ogólnopolski protest przeciwko polowaniom
1198968	00099127	kanadyjskich myśliwych	kanadyjski myśliwy
1198976	00099127	długim łańcuchu	długi łańcuch
1198967	00099127	lokalnych organizacji	lokalna organizacja
21764	00099127	Gazecie Lubuskiej	Gazeta Lubuska
1198965	00099127	państw europy	państwo Europy
1198963	00099127	ogólnopolskich mediach	ogólnopolskie media
1198972	00099127	foczego oleju	foczy olej
1198966	00099127	starszym osobom	starsza osoba
1198962	00099127	foczych futer	focze futro
21776	00099128	Kosmicznego Teleskopu Hubble'a	Kosmiczny Teleskop Hubble'a
1198979	00099128	fal rentgenowskich	fala rentgenowska
34399	00099128	Subrahmanyana Chandrasekhara	Subrahmanyan Chandrasekhar
1198981	00099128	obiektów kosmicznych	obiekt kosmiczny
1198978	00099128	maksymalną masę białego karła	maksymalna masa białego karła
1198980	00099128	fali świetlnej	fala świetlna
1198977	00099128	promieni rentgenowskich	promień rentgenowski
1198982	00099128	czarnych dziur	czarna dziura
15753	00099129	Wenezuelę	Wenezuela
1198986	00099129	reform gospodarczych	reforma gospodarcza
1198983	00099129	samolotów startujących z lotniskowców	samolot startujący z lotniskowców
1198984	00099129	wenezuelskiej ropy	wenezuelska ropa
1198987	00099130	nazwy handlowej	nazwa handlowa
1198989	00099130	chińskiej firmy	chińska firma
1198988	00099130	zarejestrowaną nazwą handlową	zarejestrowana nazwa handlowa
1198991	00099131	większych dodatków do pensji	większy dodatek do pensji
34404	00099131	Rewolucji kulturalnej	Rewolucja kulturalna
1198993	00099131	właścicielami szkół	właściciele szkół
1198990	00099131	prywatnych szkół podstawowych	prywatna szkoła podstawowa
1198992	00099131	wyposażenia szkół	wyposażenie szkół
1198996	00099132	pierwszego chińskiego czterordzeniowego procesora ogólnego zastosowania	pierwszy chiński czterordzeniowy procesor ogólnego zastosowania
1198995	00099132	procesorów komputerowych	procesor komputerowy
1198998	00099132	technologicznej niezależności	technologiczna niezależność
1198997	00099132	taniego procesora dla każdego	tani procesor dla każdego
1198999	00099133	pojazdów elektrycznych	pojazd elektryczny
1199004	00099133	internetowego wydania tygodnika Der Spiegel	internetowe wydanie tygodnika Der Spiegel
1199000	00099133	piractwo przemysłowe	piractwo przemysłowe
1199001	00099133	politykę wobec piratów	polityka wobec piratów
15767	00099133	Węgrzech	Węgry
1199002	00099133	programów komputerowych	program komputerowy
1199005	00099133	planów technicznych	plan techniczny
21796	00099134	Państwa Środka	Państwo Środka
21802	00099134	produkt krajowy brutto	produkt krajowy brutto
1199008	00099134	stopie wzrostu gospodarczego	stopa wzrostu gospodarczego
1199006	00099134	trzeciej największej gospodarki świata	trzecia największa gospodarka świata
1199007	00099134	stopie wzrostu gospodarczego	stopa wzrostu gospodarczego
15771	00099134	Chińskiej Republice Ludowej	Chińska Republika Ludowa
34409	00099134	Wielką Brytanię	Wielka Brytania
1199009	00099134	dochodu per capita	dochód per capita
21801	00099134	Banku Światowego	Bank Światowy
1199013	00099135	rezerw celowych	rezerwa celowa
1199010	00099135	klubu parlamentarnego PO	klub parlamentarny PO
1199012	00099135	administracji publicznej	administracja publiczna
1199011	00099135	dodatkowe wynagrodzenia dla nauczycieli	dodatkowe wynagrodzenie dla nauczycieli
34475	00099135	Kancelarii Prezydenta	Kancelaria Prezydenta
30956	00099136	Operę Mobile/Mini	Opera Mobile/Mini
21815	00099136	Mozilli	Mozilla
1199015	00099136	komórkowego systemu Google	komórkowy system Google
1199014	00099136	systemem operacyjnym	system operacyjny
1199016	00099137	amerykańskiej firmy zliczającej statystyki Internetu	amerykańska firma zliczająca statystyki Internetu
1199017	00099137	użytkowników sieci	użytkownik sieci
1199020	00099138	karetkę pogotowia	karetka pogotowia
1199021	00099138	objawami wyczerpania organizmu	objaw wyczerpania organizmu
1199019	00099138	akcję protestacyjną	akcja protestacyjna
1199018	00099138	kopalni Budryk	kopalnia Budryk
15791	00099139	Atenach	Ateny
1199023	00099139	pracowników i emerytów sektora publicznego	pracownik i emeryt sektora publicznego
1199022	00099139	pomocy finansowej	pomoc finansowa
1199024	00099140	lubelskiej cukrowni	lubelska cukrownia
15796	00099140	Cukrowni Brześć Kujawski	Cukrownia Brześć Kujawski
304682	00099140	Programów Dobrowolnych Odejść	Program Dobrowolnych Odejść
15797	00099140	Cukrowni Łapy	Cukrownia Łapy
15798	00099140	Krajową Spółka Cukrową SA	Krajowa Spółka Cukrowa SA
1199025	00099141	szwedzkich emerytów	szwedzki emeryt
21834	00099141	Centralnego Szwedzkiego Urzędu Statystycznego	Centralny Szwedzki Urząd Statystyczny
34426	00099141	koron szwedzkich	korona szwedzka
1199027	00099142	Globalną kampanię	globalna kampania
1199028	00099142	rolę tytułowego bohatera	rola tytułowego bohatera
34434	00099142	Jamesem Bondem	James Bond
11845	00099142	Coca Coli	Coca Cola
1199026	00099142	brytyjskim rynku	brytyjski rynek
1199031	00099143	Doradcą finansowym	Doradca finansowy
21840	00099143	Komisji Nadzoru Finansowego	Komisja Nadzoru Finansowego
21842	00099143	Europie Środkowo-Wschodniej	Europa Środkowo-Wschodnia
1199029	00099143	anonimowe źródło agencji	anonimowe źródło agencji
11852	00099143	Centralny Dom Maklerski Pekao	Centralny Dom Maklerski Pekao
11855	00099143	Giełdy Papierów Wartościowych	Giełda Papierów Wartościowych
35708	00099143	Zarządu Cyfrowego Polsatu S.A.	Zarząd Cyfrowego Polsatu S.A.
21843	00099143	Bożym Narodzeniem	Boże Narodzenie
1199032	00099143	warszawskiej giełdzie	warszawska giełda
1199030	00099143	oficjalnym komunikacie	oficjalny komunikat
21844	00099143	Komisji Nadzoru Finansowego	Komisja Nadzoru Finansowego
11865	00099144	Cyfrowego Polsatu	Cyfrowy Polsat
1199034	00099144	globalnej oferty spółki	globalna oferta spółki
1199037	00099144	polską platformą telewizji cyfrowej	polska platforma telewizji cyfrowej
1199033	00099144	operatorów płatnej telewizji satelitarnej	operator płatnej telewizji satelitarnej
1199036	00099144	kadry menedżerskiej	kadra menedżerska
11862	00099144	Giełdy Papierów Wartościowych	Giełda Papierów Wartościowych
1199039	00099145	fabryce kineskopów	fabryka kineskopów
1199038	00099145	inwestycji zagranicznych	inwestycja zagraniczna
1199040	00099145	centrum badawczo-rozwojowe	centrum badawczo-rozwojowe
21163	00099146	Cesarstwa Austriackiego	Cesarstwo Austriackie
15809	00099146	Czechosłowacji	Czechosłowacja
21850	00099147	Polskiego Górnictwa Naftowego i Gazownictwa	Polskie Górnictwo Naftowe i Gazownictwo
21849	00099147	Ministerstwu Gospodarki	Ministerstwo Gospodarki
1199043	00099147	połowie maja	połowa maja
1199041	00099147	listu intencyjnego	list intencyjny
1199044	00099147	koncesji na eksploatację złóż	koncesja na eksploatację złóż
1199042	00099147	kazachskiej państwowej spółki naftowej	kazachska państwowa spółka naftowa
15816	00099148	Turkmenistanu	Turkmenistan
1199045	00099148	transmisją na żywo	transmisja na żywo
305033	00099148	premier Ukrainy	premier Ukrainy
1199047	00099149	skraju bankructwa	skraj bankructwa
1199046	00099149	województwie lubuskim	województwo lubuskie
1199048	00099149	wielooddziałowych specjalistycznych szpitali	wielooddziałowy specjalistyczny szpital
1199050	00099150	spór zbiorowy z firmą	spór zbiorowy z firmą
1199049	00099150	dwugodzinny strajk	dwugodzinny strajk
1199052	00099151	liczby bezrobotnych	liczba bezrobotnych
1199051	00099151	krajach Europy	kraj Europy
1199053	00099152	lokalne biura pośrednictwa pracy	lokalne biuro pośrednictwa pracy
1199055	00099152	duńskim budownictwie i rolnictwie	duńskie budownictwo i rolnictwo
1199054	00099152	duńskiego parlamentu	duński parlament
1199056	00099152	rynku nielegalnej pracy obcokrajowców	rynek nielegalnej pracy obcokrajowców
1199059	00099153	lotniska Kastrup	lotnisko Kastrup
1199060	00099153	skandynawskiego towarzystwa lotniczego	skandynawskie towarzystwo lotnicze
1199057	00099153	duńskiego personelu kabinowego linii lotniczych SAS	duński personel kabinowy linii lotniczych SAS
1199058	00099153	władzami SAS	władze SAS
31411	00099154	Torbena Nielsena	Torben Nielsen
305034	00099154	prezesa Narodowego Banku	prezes Narodowego Banku
1199062	00099154	negatywnego wyniku referendum	negatywny wynik referendum
1199061	00099154	wzorach banknotów	wzór banknotów
1199063	00099155	krajów strefy euro	kraj strefy euro
1199064	00099155	wysokości wsparcia finansowego	wysokość wsparcia finansowego
1199065	00099155	pomoc finansową	pomoc finansowa
21879	00099156	Politechnika Łódzka	Politechnika Łódzka
1199066	00099156	planowanej autostrady A1	planowana autostrada A1
1199070	00099157	zakładów produkcyjnych i montażowni	zakład produkcyjny i montażownia
1199068	00099157	konfigurowalne komputery składane na zamówienie	konfigurowalny komputer składany na zamówienie
15851	00099157	Stanach Zjednoczonych	Stany Zjednoczone
1199067	00099157	modelu biznesowego	model biznesowy
1199069	00099157	preferencyjne warunki podatkowe	preferencyjne warunki podatkowe
1199072	00099158	dyrektor zarządzający	dyrektor zarządzający
1199073	00099158	sieci hipermarketów Tesco	sieć hipermarketów Tesco
1199074	00099159	fabryki informatycznego koncernu Dell	fabryka informatycznego koncernu Dell
1199075	00099159	osiedlu Olechów	osiedle Olechów
1199078	00099160	nieznanych wcześniej asteroid	nieznana wcześniej asteroida
1199077	00099160	czterech zakresach fal podczerwonych	cztery zakresy fal podczerwonych
1199076	00099160	amerykańska agencja badań kosmicznych NASA	amerykańska agencja badań kosmicznych NASA
21904	00099160	Szerokokątny Podczerwony Teleskop Badawczy	Szerokokątny Podczerwony Teleskop Badawczy
1199080	00099161	rządowemu projektowi odebrania prawa do wcześniejszej emerytury	rządowy projekt odebrania prawa do wcześniejszej emerytury
11930	00099161	Grymela	Grymel
1199081	00099161	strajku ostrzegawczego	strajk ostrzegawczy
1199086	00099162	interwencji sił porządkowych	interwencja sił porządkowych
1199084	00099162	reprezentacyjnym ateńskim placu Syntagma	reprezentacyjny ateński plac Syntagma
1199087	00099162	pomoc finansową	pomoc finansowa
1199082	00099162	planowanym cięciom w budżecie	planowane cięcie w budżecie
21913	00099162	Międzynarodowego Funduszu Walutowego	Międzynarodowy Fundusz Walutowy
1199083	00099162	budynku ministerstwa finansów	budynek ministerstwa finansów
1199085	00099162	luksusowego hotelu	luksusowy hotel
1199088	00099163	głęboką restrukturyzację	głęboka restrukturyzacja
21918	00099163	Europy Wschodniej	Europa Wschodnia
1199089	00099164	Amerykański wahadłowiec Discovery	amerykański wahadłowiec Discovery
21923	00099164	Międzynarodowej Stacji Kosmicznej	Międzynarodowa Stacja Kosmiczna
1199091	00099164	"hermetycznym module logistycznym ""Leonardo"""	"hermetyczny moduł logistyczny ""Leonardo"""
1199090	00099164	siedmioosobową załogą	siedmioosobowa załoga
31428	00099164	Tima Koprę	Tim Kopra
1199093	00099165	pokładzie promu	pokład promu
1199098	00099165	nowego środka transportu ludzi i surowców w kosmos	nowy środek transportu ludzi i surowców w kosmos
1199099	00099165	końcem programu wahadłowców	koniec programu wahadłowców
1199094	00099165	sprzyjającym warunkom atmosferycznym	sprzyjające warunki atmosferyczne
1199100	00099165	dodatkową przestrzeń	dodatkowa przestrzeń
1199097	00099165	ramieni kosmicznych	ramię kosmiczne
1199101	00099165	telewizję internetową NASA_TV	telewizja internetowa NASA_TV
1199096	00099165	metalowych próbek	metalowa próbka
1199095	00099165	zapasów żywności	zapasy żywności
31015	00099165	Centrum Lotów Kosmicznych imienia Johna F. Kennedy'ego	Centrum Lotów Kosmicznych imienia Johna F. Kennedy'ego
34527	00099165	Johna F. Kennedy'ego	John F. Kennedy
21980	00099166	Autonomii Palestyńskiej	Autonomia Palestyńska
11955	00099167	Microsoftu	Microsoft
1199102	00099167	preinstalowanym systemem Microsoft HPC Server 2008	preinstalowany system Microsoft HPC Server 2008
1199103	00099167	wymaganiami stawianymi przez konkretne aplikacje	wymagania stawiane przez konkretne aplikacje
22010	00099168	PIT-ów	PIT
1199105	00099168	armię urzędników	armia urzędników
1199107	00099168	nowych pracowników	nowy pracownik
1199106	00099168	obiecywanych oszczędności	obiecywane oszczędności
1199110	00099169	Najwyższą wartość	najwyższa wartość
22973	00099169	Nowojorskiej Giełdzie Papierów Wartościowych	Nowojorska Giełda Papierów Wartościowych
1199111	00099169	inwestorów giełdowych	inwestor giełdowy
22979	00099169	Giełdzie Papierów Wartościowych	Giełda Papierów Wartościowych
1199108	00099169	światowych giełdach	światowa giełda
1199109	00099169	psychologicznego oporu	psychologiczny opór
22976	00099170	Nowojorskiej Giełdzie Papierów Wartościowych	Nowojorska Giełda Papierów Wartościowych
1199112	00099170	pierwszej publikacji	pierwsza publikacja
31438	00099171	Zyty Gilowskiej	Zyta Gilowska
1199113	00099171	akcyzę na oleje opałowe	akcyza na oleje opałowe
1199114	00099171	dolewaniu olejów do benzyny	dolewanie olejów do benzyny
22036	00099172	Narodowego Funduszu Zdrowia	Narodowy Fundusz Zdrowia
1199115	00099172	tej grupy zawodowej	ta grupa zawodowa
1199116	00099172	mniejszą ilość świadczeń dla pacjentów	mniejsza ilość świadczeń dla pacjentów
22041	00099172	Ogólnopolskiego Związku Zawodowego Lekarzy	Ogólnopolski Związek Zawodowy Lekarzy
22039	00099172	Naczelnej Izby Lekarskiej	Naczelna Izba Lekarska
1199117	00099172	wzrostu gospodarczego	wzrost gospodarczy
1199118	00099173	zakończeniu wyroku	zakończenie wyroku
15892	00099173	Arabii Saudyjskiej	Arabia Saudyjska
1199119	00099173	innej pracy	inna praca
15896	00099173	Emiratach Arabskich	Emiraty Arabskie
1199120	00099174	krajów Unii Europejskiej	kraj Unii Europejskiej
22045	00099174	Europejskiego Urzędu Statystycznego	Europejski Urząd Statystyczny
15903	00099174	Szwajcarię	Szwajcaria
22049	00099174	półwyspu Bałkańskiego	Półwysep Bałkański
15908	00099174	Bośnię i Hercegowinę	Bośnia i Hercegowina
1199124	00099175	serię przyszłych procesów w sprawie afery Volkswagena	seria przyszłych procesów w sprawie afery Volkswagena
305037	00099175	menedżerowi kadrowemu	menedżer kadrowy
31453	00099175	Klausowi-Joachimowi Gebauerowi	Klaus-Joachim Gebauer
1199123	00099175	dwóch rozprawach	dwie rozprawy
11983	00099175	Volkswagena	Volkswagen
11991	00099175	Gebauerowi	Gebauer
305036	00099175	głównego zarządcy rady zakładowej	główny zarządca rady zakładowej
31448	00099175	Petera Hartza	Peter Hartz
31452	00099175	Hansa-Jürgena Uhla	Hans-Jürgen Uhl
31454	00099175	Helmuthowi Schusterowi	Helmuth Schuster
305038	00099175	dyrektorowi kadrowemu	dyrektor kadrowy
1199126	00099176	budowy kolejnych 12 reaktorów	budowa kolejnych 12 reaktorów
15923	00099176	Korei Południowej	Korea Południowa
1199125	00099176	całkowitą liczbę budowanych reaktorów jądrowych	całkowita liczba budowanych reaktorów jądrowych
1199128	00099177	Nowym kandydatem na stanowisko połączonych resortów	nowy kandydat na stanowisko połączonych resortów
31457	00099177	Janusza Steinhoffa	Janusz Steinhoff
1199127	00099177	połączenia dwóch resortów	połączenie dwóch resortów
31460	00099177	Adama Hofmana	Adam Hofman
31458	00099177	Jerzego Buzka	Jerzy Buzek
1199130	00099177	szefa komisji bankowej	szef komisji bankowej
1199129	00099177	przekształceń własnościowych	przekształcenie własnościowe
1199134	00099178	kolejnego podatku	kolejny podatek
1199132	00099178	wystarczająco dużo podatków	wystarczająco dużo podatków
1199133	00099178	surowej benzyny	surowa benzyna
305046	00099178	ministrowi gospodarki	minister gospodarki
31461	00099178	Waldemarowi Pawlakowi	Waldemar Pawlak
1199131	00099178	oleju napędowego	olej napędowy
1199135	00099179	fatalnymi skutkami kryzysu gospodarczego	fatalny skutek kryzysu gospodarczego
1199136	00099179	milionowych stratach	milionowa strata
31165	00099179	Kurii Rzymskiej	Kuria Rzymska
1199141	00099179	łączną wartość wszystkich dóbr Watykanu	łączna wartość wszystkich dóbr Watykanu
1199139	00099179	nowe formy inwestycji	nowa forma inwestycji
1199140	00099179	chwilowych problemów	chwilowy problem
1199137	00099179	tajnym dokumencie prefektury do spraw ekonomicznych	tajny dokument prefektury do spraw ekonomicznych
1199181	00099180	świętami Bożego Narodzenia	święto Bożego Narodzenia
1199180	00099180	wersji pudełkowej	wersja pudełkowa
1199182	00099180	nowych komputerach	nowy komputer
1199187	00099181	Operator danej platformy	operator danej platformy
1199183	00099181	sygnały zgłaszane przez czytelników	sygnał zgłaszany przez czytelników
1199185	00099181	trudności związanych z gromadzeniem danych	trudność związana z gromadzeniem danych
1199184	00099181	aukcjach internetowych	aukcja internetowa
1199188	00099181	nieuczciwymi podatnikami	nieuczciwy podatnik
1199186	00099181	zbieranie danych o handlujących w sieci	zbieranie danych o handlujących w sieci
1199191	00099182	sekretarza urzędu miasta	sekretarz urzędu miasta
1199193	00099182	zastąpienie wizyty w urzędzie przesłaniem potrzebnych danych	zastąpienie wizyty w urzędzie przesłaniem potrzebnych danych
1199189	00099182	trzech milionów zarejestrowanych	trzy miliony zarejestrowanych
1199192	00099182	kwalifikowanego podpisu elektronicznego	kwalifikowany podpis elektroniczny
1199190	00099182	centralnie skoordynowanego systemu administracji państwa	centralnie skoordynowany system administracji państwa
1199200	00099183	prowadzenie darmowych rozmów głosowych	prowadzenie darmowych rozmów głosowych
1199195	00099183	platformę handlowo-telekomunikacyjną	platforma handlowo-telekomunikacyjna
1199194	00099183	zakupie firmy telekomunikacyjnej	zakup firmy telekomunikacyjnej
1199196	00099183	umożliwienie uiszczania opłat za dodatkowe usługi głosowe	umożliwienie uiszczania opłat za dodatkowe usługi głosowe
1199198	00099183	łatwiejsze komunikowanie się sprzedających	łatwiejsze komunikowanie się sprzedających
31184	00099183	Skype'a	Skype
22076	00099183	eBay'a	eBay
1199197	00099183	telefony stacjonarne	telefon stacjonarny
1199199	00099183	publicznej wiadomości	publiczna wiadomość
1199204	00099184	małżeństw jednopłciowych	małżeństwo jednopłciowe
1199201	00099184	czołowych ekonomistów	czołowy ekonomista
1199205	00099184	publicznej opieki medycznej	publiczna opieka medyczna
31192	00099184	Propozycję 8	Propozycja 8
1199203	00099184	podatków komunalnych	podatek komunalny
1199202	00099184	znaczne ożywienie gospodarki tego miasta	znaczne ożywienie gospodarki tego miasta
1199210	00099185	zakładów produkujących aparaturę medyczną Hebei	zakład produkujący aparaturę medyczną Hebei
1199206	00099185	indyjski właściciel zakładu	indyjski właściciel zakładu
1199211	00099185	proteście przeciwko łamaniu praw pracowniczych	protest przeciwko łamaniu praw pracowniczych
1199208	00099185	przewodniczącego związków zawodowych	przewodniczący związków zawodowych
1199209	00099185	opóźnieniom w wypłacie należnych im świadczeń socjalnych	opóźnienie w wypłacie należnych im świadczeń socjalnych
1199212	00099186	poważne zagrożenie ekologiczne	poważne zagrożenie ekologiczne
1199215	00099186	400-stronicowego raportu ONZ	400-stronicowy raport ONZ
1199213	00099186	efekt cieplarniany na Ziemi	efekt cieplarniany na Ziemi
1199214	00099186	gałęzią przemysłu	gałąź przemysłu
1199216	00099186	emisji spalin przez samochody	emisja spalin przez samochody
1199219	00099187	wybranych modelach telefonów	wybrany model telefonu
1199217	00099187	wadliwą baterię	wadliwa bateria
1199218	00099187	zwarcie w czasie ładowania	zwarcie w czasie ładowania
305059	00099188	Europejski urząd statystyczny	Europejski urząd statystyczny
1199222	00099188	prognoz ekonomistów	prognoza ekonomistów
1199223	00099188	czynnikiem napędzającym gospodarkę	czynnik napędzający gospodarkę
1199220	00099188	oczekiwania analityków	oczekiwanie analityków
1199221	00099188	ożywienie gospodarki	ożywienie gospodarki
1199224	00099188	uwzględnieniu czynników sezonowych	uwzględnienie czynników sezonowych
1199227	00099189	badania eksperckie	badanie eksperckie
34551	00099189	Aleksandara Łukaszenki	Aleksandr Łukaszenka
1199225	00099189	budowy elektrowni atomowej	budowa elektrowni atomowej
1199228	00099189	liście rezerwowej	lista rezerwowa
1199226	00099189	specjalnie powołany sztab	specjalnie powołany sztab
1199230	00099190	radzieckie czasy	radzieckie czasy
1199232	00099190	półtora miliarda euro	półtora miliarda euro
22095	00099190	Ignalinie	Ignalin
1199233	00099190	elektrownia nuklearna	elektrownia nuklearna
1199231	00099190	wspólną deklarację w sprawie budowy nowej elektrowni atomowej na Litwie	wspólna deklaracja w sprawie budowy nowej elektrowni atomowej na Litwie
1199234	00099191	polskim rynku telefonii komórkowej	polski rynek telefonii komórkowej
12034	00099191	Polkomtela	Polkomtel
1199238	00099191	współdzieleniu swoich sieci komórkowych	współdzielenie swoich sieci komórkowych
22097	00099191	Urzędu Komunikacji Elektronicznej	Urząd Komunikacji Elektronicznej
1199237	00099191	branżowego miesięcznika Twoja Komórka	branżowy miesięcznik Twoja Komórka
1199236	00099191	stacji bazowych	stacja bazowa
12037	00099191	Polską Telefonią Cyfrową	Polska Telefonia Cyfrowa
1199235	00099191	wspólną walką o klienta	wspólna walka o klienta
1199239	00099192	zmiany nazwy	zmiana nazwy
1199241	00099192	spór udziałowców	spór udziałowców
1199240	00099192	kłopotów właścicielskich	kłopot właścicielski
1199243	00099193	Badania opinii publicznej	badanie opinii publicznej
1199248	00099193	fazie planistycznej	faza planistyczna
1199244	00099193	168 stronicowego dokumentu	168 stronicowy dokument
1199246	00099193	ograniczaniu importu elektryczności	ograniczanie importu elektryczności
1199245	00099193	problem zagospodarowania odpadów radioaktywnych	problem zagospodarowania odpadów radioaktywnych
22105	00099193	Pokojową Nagrodę Nobla	Pokojowa Nagroda Nobla
1199242	00099193	elektrowni jądrowych	elektrownia jądrowa
1199247	00099193	procedur ochrony środowiska	procedura ochrony środowiska
1199249	00099194	porozumienia w sprawie dostaw gazu	porozumienie w sprawie dostaw gazu
1199251	00099194	czeskiej prezydencji	czeska prezydencja
1199252	00099194	zespoły międzynarodowych kontrolerów	zespół międzynarodowych kontrolerów
1199250	00099194	wznowienie dostaw gazu rosyjskiego	wznowienie dostaw gazu rosyjskiego
1199260	00099195	Plany rozwoju technologicznego	plan rozwoju technologicznego
1199254	00099195	wyszukiwarki internetowej nowej generacji	wyszukiwarka internetowa nowej generacji
1199258	00099195	konta wielkich firm niemieckich	konta wielkich firm niemieckich
1199257	00099195	cyfrowych bibliotekach	cyfrowa biblioteka
1199256	00099195	rozwoju technologii semantycznych	rozwój technologii semantycznych
1199255	00099195	nowoczesnymi przyrządami do identyfikacji	nowoczesny przyrząd do identyfikacji
1199253	00099195	badania nad technologiami wyszukiwania informacji w Internecie	badania nad technologiami wyszukiwania informacji w Internecie
1199261	00099195	treściami audiowizualnymi	treść audiowizualna
1199264	00099196	wspólnej kasy	wspólna kasa
1199262	00099196	uniknięcie pogłębienia kryzysu	uniknięcie pogłębienia kryzysu
1199263	00099196	dużych dotacji na rolnictwo	duża dotacja na rolnictwo
1199265	00099196	obietnicy reformy finansów Unii	obietnica reform finansów Unii
1199266	00099197	zagranicznym spółkom kapitałowym	zagraniczna spółka kapitałowa
1199269	00099197	prowadzenie działalności w dziedzinie hazardu	prowadzenie działalności w dziedzinie hazardu
1199271	00099197	swobodę świadczenia usług	swoboda świadczenia usług
1199268	00099197	kara więzienia	kara więzienia
1199267	00099197	działalności w zakresie hazardu	działalność w zakresie hazardu
1199270	00099197	praktykom przestępczym	praktyka przestępcza
1199272	00099197	warunki uzyskania państwowej licencji	warunek uzyskania państwowej licencji
1199279	00099198	budowie wartości	budowa wartości
1199273	00099198	ramową umowę o współpracy	ramowa umowa o współpracy
1199277	00099198	budowy sieci rozległych	budowa sieci rozległych
1199275	00099198	zasadzie wyłączności	zasada wyłączności
1199280	00099198	wspólną ofertę handlową	wspólna oferta handlowa
12074	00099198	Telekomunikacji Kolejowej	Telekomunikacja Kolejowa
31217	00099198	Agencją Restrukturyzacji i Modernizacji Rolnictwa	Agencja Restrukturyzacji i Modernizacji Rolnictwa
1199278	00099198	usługi telefonii mobilnej	usługa telefonii mobilnej
1199274	00099198	klientów biznesowych	klient biznesowy
1199276	00099198	partnerami pierwszego wyboru	partner pierwszego wyboru
1199281	00099198	analogicznym okresie poprzedniego roku	analogiczny okres poprzedniego roku
34567	00099199	Faktu dla Wielkiej Brytanii	Fakt dla Wielkiej Brytanii
34562	00099199	Fakt dla Wielkiej Brytanii	Fakt dla Wielkiej Brytanii
1199283	00099199	pełnym programem telewizyjnym polskich stacji	pełny program telewizyjny polskich stacji
1199284	00099199	irlandzkich punktów sprzedaży	irlandzki punkt sprzedaży
1199282	00099199	etnicznych sklepach	etniczny sklep
1199290	00099200	budowę połączenia na lądzie	budowa połączenia na lądzie
1199287	00099200	kwestiami ekologicznymi	kwestia ekologiczna
1199289	00099200	piąty reaktor atomowy	piąty reaktor atomowy
1199288	00099200	energetykę jądrową	energetyka jądrowa
1199285	00099200	stołecznej elektrowni	stołeczna elektrownia
22138	00099200	Zatoki Fińskiej	Zatoka Fińska
1199286	00099200	sytuacji ekologicznej	sytuacja ekologiczna
1199306	00099201	usprawnieniem wyglądu interfejsu	usprawnienie wyglądu interfejsu
22166	00099201	Firefoksie	Firefoks
1199307	00099201	wygląd przycisków formularzy	wygląd przycisków formularzy
1199300	00099201	poprawki polepszające integrację wizualną Firefoksa	poprawka polepszająca integrację wizualną Firefoksa
22145	00099201	Firefoksa	Firefoks
22146	00099201	Linuksem	Linuks
22179	00099202	Mozilli	Mozilla
1199335	00099202	możliwość synchronizacji zakładek	możliwość synchronizacji zakładek
1199334	00099202	mobilną przeglądarkę	mobilna przeglądarka
1199355	00099202	zasadach open source	zasada open source
31229	00099202	Korporację Mozilla	Korporacja Mozilla
1199381	00099203	udzielenie pomocy publicznej przedsiębiorstwom	udzielenie pomocy publicznej przedsiębiorstwom
1199373	00099203	projekt ustawy o finansach publicznych	projekt ustawy o finansach publicznych
22181	00099203	Funduszu Restrukturyzacji Przedsiębiorców	Fundusz Restrukturyzacji Przedsiębiorców
22189	00099203	Urzędu Ochrony Konkurencji i Konsumentów	Urząd Ochrony Konkurencji i Konsumentów
1199375	00099203	likwidację funduszy celowych	likwidacja funduszy celowych
1199389	00099203	uniknięcie negatywnych konsekwencji	uniknięcie negatywnych konsekwencji
1199393	00099204	elektronicznych deklaracji	elektroniczna deklaracja
1199391	00099204	dwóch wzorów	dwa wzory
1199390	00099204	harmonogramu Ministerstwa Finansów	harmonogram Ministerstwa Finansów
1199465	00099205	niezapłaconych podatków	niezapłacony podatek
1199471	00099205	wirtualne pieniądze	wirtualny pieniądz
